10-Jun-2016	AM979N	5	193	50	14568	A	L Ginez
10-Jun-2016	ED419B	2	580	70	10668	A	K Novotny
11-Jun-2016	ED451F	3	245	30	999	M	G Ranga
13-Jun-2016	JB793N	5	195	30	1499	M	C Estrada
13-Jun-2016	AM121F	1	580	50	553	M	D Fite
14-Jun-2016	ED221A	4	718	30	20088	A	A Ferguson
14-Jun-2016	AM518G	5	899	60	1854	M	N Nazar
14-Jun-2016	JB587R	5	595	50	1674	M	C Herzog
15-Jun-2016	AM214H	5	624	60	1581	M	S Okeke
15-Jun-2016	ZK452W	4	743	30	1860	M	M Garcia
15-Jun-2016	ED506U	5	553	30	1860	M	C Ayres
16-Jun-2016	ZK564D	2	631	50	1111	M	K Nemeth
16-Jun-2016	AM388K	1	918	30	730	M	C Robinson
16-Jun-2016	ED952P	3	988	70	1164	M	A Brooks
17-Jun-2016	ZK948O	3	938	60	1236	M	R Carraz
17-Jun-2016	ZK174C	5	532	50	1674	M	S Walker
18-Jun-2016	ZK600V	4	31	30	1499	M	E Kelly
18-Jun-2016	AM165G	1	249	30	499	M	T Otieno
18-Jun-2016	AM323F	5	150	50	1349	M	N Papp
18-Jun-2016	ZK746O	3	127	50	9708	A	E Cunningham
18-Jun-2016	AM819M	5	713	40	1767	M	G Castillo
18-Jun-2016	JB206A	1	527	30	615	M	O Reyes
19-Jun-2016	AM128M	6	619	40	-1	R	S Hardy
19-Jun-2016	ED713E	5	100	40	15372	A	N Rafigdoost
21-Jun-2016	AM416G	7	998	30	-1	R	T Szabo
21-Jun-2016	AM331E	4	503	30	1860	M	R Roberts
21-Jun-2016	AM712H	3	543	50	1111	M	C Pivari
21-Jun-2016	ZK302P	3	455	40	949	M	B Gee
22-Jun-2016	ZK101W	6	692	30	-1	R	J Guramurthy
23-Jun-2016	ED109F	3	134	60	849	M	G Bridges
23-Jun-2016	ZK824Z	3	742	40	1173	M	Z Michieka
24-Jun-2016	ZK403K	5	31	30	16188	A	I Medina
24-Jun-2016	JB258V	4	928	30	2182	M	K Cordova
24-Jun-2016	ED488T	2	389	30	999	M	T Cerny
25-Jun-2016	ED756V	5	96	40	1424	M	D Reyes
25-Jun-2016	AM245F	3	500	70	10668	A	J Martinez
25-Jun-2016	ZK847F	3	637	30	1235	M	G Hollins
25-Jun-2016	ED167L	4	825	70	1745	M	A Becker
25-Jun-2016	JB884X	5	833	40	22368	A	M Osei
26-Jun-2016	AM109C	1	652	30	615	M	A Morales
26-Jun-2016	JB781I	2	872	70	12564	A	G Callier
26-Jun-2016	ZK619S	5	806	50	1963	M	S Demoz
26-Jun-2016	ED322H	4	1015	30	-1	R	H Horton
27-Jun-2016	JB572E	1	158	30	499	M	D Kim
27-Jun-2016	ZK326L	3	533	30	1235	M	M Chahine
28-Jun-2016	ZK652O	1	876	30	730	M	Z Ling-juan
29-Jun-2016	JB171C	4	731	30	20088	A	A Poirier
29-Jun-2016	ZK994V	1	218	60	424	M	O Ives
29-Jun-2016	JB221A	2	79	40	949	M	I Patel
30-Jun-2016	JB647E	3	352	40	10248	A	M Vivero
30-Jun-2016	AM460Z	2	928	30	1455	M	Z Avarigan
30-Jun-2016	AM306X	2	336	30	999	M	K Kukk
01-Jul-2016	ED734T	4	344	50	14568	A	A Ramiez
01-Jul-2016	ED290E	1	27	60	4572	A	V Williams
02-Jul-2016	JB821N	5	312	30	1499	M	F Carson
03-Jul-2016	JB750X	2	873	40	1382	M	A Lucas
03-Jul-2016	ZK185L	5	884	70	1745	M	V Clements
03-Jul-2016	AM527U	4	472	30	1499	M	S Rios
03-Jul-2016	AM401C	3	866	50	1309	M	S Strunk
04-Jul-2016	AM478H	2	874	60	1236	M	S Rubio
04-Jul-2016	ED867E	5	509	30	20088	A	K Adoyo
04-Jul-2016	AM827V	4	136	50	1349	M	M Fiquet
05-Jul-2016	JB771I	5	412	30	1499	M	M Machado
05-Jul-2016	ZK110B	1	475	30	499	M	B Patel
06-Jul-2016	ZK729L	2	330	40	949	M	J Robbins
06-Jul-2016	ED943S	5	435	30	1499	M	I Dwyer
07-Jul-2016	ZK632C	3	743	30	1235	M	A Vallalpando
07-Jul-2016	AM670L	3	933	30	1455	M	D Peterson
07-Jul-2016	ED109D	2	500	70	988	M	A Umesh
07-Jul-2016	JB396G	1	634	30	615	M	A Oreilly
07-Jul-2016	JB736F	3	882	60	13344	A	D Varga
08-Jul-2016	ED429F	5	439	30	1499	M	T Sepp
08-Jul-2016	AM895M	5	151	30	16188	A	K Nadkarni
08-Jul-2016	AM336V	2	132	60	849	M	T Meszaros
08-Jul-2016	ZK303R	4	331	70	1199	M	T Winn
08-Jul-2016	ED760Q	3	553	30	1235	M	S Hart
09-Jul-2016	JB726S	5	14	30	1499	M	O Fu-gin
09-Jul-2016	AM192T	3	746	30	1235	M	L Lowe
09-Jul-2016	AM967Z	1	716	30	615	M	A Hartley
09-Jul-2016	JB878D	5	397	30	16188	A	D Rizzo
10-Jul-2016	JB718I	3	297	30	999	M	B Sparks
10-Jul-2016	ED577T	4	938	40	2072	M	L Figo
11-Jul-2016	JB702I	1	595	30	6636	A	L Whitt
11-Jul-2016	ZK867E	6	610	30	-1	R	A Shariat-bin-Laden
11-Jul-2016	AM186R	2	523	30	1235	M	L Moore
11-Jul-2016	ED427J	5	335	30	1499	M	B Fraley
12-Jul-2016	ZK598Q	5	157	60	1274	M	G Mcvey
12-Jul-2016	JB699Q	4	609	30	1860	M	A Galvin
12-Jul-2016	JB788Z	3	27	60	849	M	H Er-hong
13-Jul-2016	ZK399R	3	375	40	949	M	A Pooja
13-Jul-2016	AM492P	4	235	30	16188	A	F Bowman
13-Jul-2016	AM300W	2	721	30	1235	M	L Bolen
13-Jul-2016	ZK185B	2	118	30	999	M	D Norman
13-Jul-2016	ZK935G	1	346	40	474	M	V Menuel
13-Jul-2016	JB882M	5	6	70	1199	M	P Baldwin
14-Jul-2016	AM416M	3	504	40	1173	M	K Turay
14-Jul-2016	JB773Q	4	387	70	1199	M	S Marek
14-Jul-2016	ZK448P	1	803	30	730	M	S Walker
14-Jul-2016	ED218S	5	564	30	1860	M	D Moore
14-Jul-2016	ED875Q	1	148	60	424	M	A Shull
14-Jul-2016	AM462Z	1	610	30	615	M	B Chapman
15-Jul-2016	AM666D	3	925	30	1455	M	D Yeboah
15-Jul-2016	JB481S	4	666	70	16068	A	M Hatch
15-Jul-2016	ED190G	1	822	30	730	M	O Pike
15-Jul-2016	ED486D	4	483	30	16188	A	R Cardona
16-Jul-2016	JB283K	1	227	30	499	M	Z Al-Ansar
16-Jul-2016	JB197E	1	207	40	5112	A	J Norwood
16-Jul-2016	AM121K	4	336	30	1499	M	K Sy
17-Jul-2016	JB314W	3	733	30	1235	M	H Harrison
17-Jul-2016	AM141Z	2	670	30	1235	M	C Fuentes
18-Jul-2016	ED150I	1	824	40	693	M	M Robinson
18-Jul-2016	ED561L	3	666	30	13332	A	C Ibanez
19-Jul-2016	ED229F	3	344	50	899	M	J Mcneil
19-Jul-2016	JB196S	4	270	30	1499	M	D Banker
19-Jul-2016	JB427B	3	387	40	949	M	K Szucs
20-Jul-2016	AM777P	1	744	30	615	M	J Fletcher
20-Jul-2016	ZK394T	3	301	30	999	M	J Abbott
21-Jul-2016	JB250R	4	161	30	1499	M	E Mcguire
21-Jul-2016	AM922S	2	380	40	949	M	T Thomas
22-Jul-2016	AM677P	5	496	40	1424	M	N Ching
22-Jul-2016	JB251S	4	454	50	1349	M	L Grimm
22-Jul-2016	JB815Z	1	697	50	553	M	T Carlson
22-Jul-2016	AM378K	4	75	50	14568	A	A Durr
23-Jul-2016	ZK868X	3	82	30	10788	A	A Gutierrez
23-Jul-2016	JB692A	3	140	30	999	M	F Alvarado
23-Jul-2016	JB230Y	5	469	70	1199	M	P Shareeka
24-Jul-2016	ED322L	4	439	30	16188	A	A Salazar
24-Jul-2016	ZK173I	1	810	50	657	M	R Porter
24-Jul-2016	ED326A	2	578	30	1235	M	V Phelps
24-Jul-2016	ZK108K	1	664	30	615	M	G Fuller
25-Jul-2016	AM428Q	4	288	40	1424	M	A Harvey
25-Jul-2016	ZK894S	1	870	30	730	M	O Ortega
25-Jul-2016	ZK496F	5	175	40	1424	M	Y Nan-nan
25-Jul-2016	JB914H	6	977	40	-1	R	R Sotelo
26-Jul-2016	ZK784U	5	537	70	1488	M	Y Meeks
27-Jul-2016	AM852D	4	885	50	1963	M	S James
27-Jul-2016	AM215J	2	684	40	1173	M	B Khani
27-Jul-2016	AM190K	5	426	30	1499	M	A Jimenez
27-Jul-2016	AM789D	1	178	70	399	M	C Sykes
28-Jul-2016	ED354Q	4	635	50	18072	A	F Khuzayn
29-Jul-2016	AM165N	1	245	70	399	M	W Burton
30-Jul-2016	JB545Z	3	501	30	1235	M	D Parrish
31-Jul-2016	JB980D	2	74	30	10788	A	F Adams
31-Jul-2016	AM781U	2	371	40	949	M	N Lassiter
31-Jul-2016	ZK541A	3	391	40	949	M	C Hartman
01-Aug-2016	ED926A	2	540	50	1111	M	S Shepherd
01-Aug-2016	ED291C	1	880	30	730	M	L Gomez
01-Aug-2016	JB861V	4	740	30	1860	M	S Green
02-Aug-2016	JB375X	3	608	70	988	M	N Rebane
02-Aug-2016	ED444E	4	883	40	2072	M	N Banquet
02-Aug-2016	ZK217G	4	841	30	2182	M	R Baxley
03-Aug-2016	JB692P	2	890	30	1455	M	F Cole
03-Aug-2016	JB531Q	4	344	70	12948	A	K Brewer
03-Aug-2016	AM146H	4	50	70	1199	M	S Conteh
03-Aug-2016	JB578Y	5	333	70	1199	M	P Xi-lan
03-Aug-2016	AM419G	1	644	60	5628	A	A Vaughn
04-Aug-2016	AM156L	3	554	30	13332	A	D Bickford
04-Aug-2016	AM137Q	2	92	30	999	M	C Ham
04-Aug-2016	JB548L	3	23	30	999	M	G Santiago
04-Aug-2016	AM593T	5	585	30	1860	M	J Watson
04-Aug-2016	JB456T	1	47	40	5112	A	L Pelletier
05-Aug-2016	ZK165A	1	715	70	5304	A	B Hodges
05-Aug-2016	ED793O	1	517	30	615	M	M Matthews
06-Aug-2016	ED780U	6	501	60	-1	R	E Flynn
06-Aug-2016	AM669A	1	743	70	492	M	D Dow
06-Aug-2016	ED660H	4	466	30	1499	M	S Zimmerman
06-Aug-2016	ZK770F	2	169	30	999	M	N Freitas
07-Aug-2016	ZK345W	5	559	30	1860	M	Y Yaqtin
08-Aug-2016	ED779M	3	861	40	1382	M	R Box
09-Aug-2016	JB175I	5	160	30	1499	M	S Schafer
09-Aug-2016	ED471X	1	523	30	6636	A	M Naylor
09-Aug-2016	ZK770I	3	695	40	1173	M	L King
09-Aug-2016	ZK990D	2	254	30	999	M	J Ortiz
10-Aug-2016	ZK292W	5	18	30	1499	M	T Nai-jian
10-Aug-2016	AM383C	2	471	40	10248	A	A Tintorero
10-Aug-2016	ZK945U	2	608	60	11328	A	C Hall
10-Aug-2016	AM146C	2	110	40	949	M	K Gal
10-Aug-2016	JB573C	4	44	50	1349	M	R Walters
10-Aug-2016	AM566R	1	853	30	730	M	H Barbosa
11-Aug-2016	AM780F	1	868	50	657	M	S Arruti
11-Aug-2016	ED725F	4	897	40	2072	M	M Stanley
11-Aug-2016	AM777T	5	335	30	1499	M	C Wong
12-Aug-2016	ZK624N	3	216	30	999	M	C Matthews
12-Aug-2016	ED395W	7	534	30	-1	R	A Nagarajan
12-Aug-2016	AM111W	2	876	40	1382	M	T Nu-wa
12-Aug-2016	JB669H	4	901	50	1963	M	N Price
12-Aug-2016	ED205D	1	815	30	730	M	C Flotard
13-Aug-2016	AM498A	1	537	50	553	M	C Page
14-Aug-2016	ED101K	1	464	30	499	M	D Martin
14-Aug-2016	AM722P	5	523	40	1767	M	M Memg
14-Aug-2016	ED940G	1	934	50	657	M	M Cave
14-Aug-2016	AM187T	5	850	30	23556	A	V Goodwin
15-Aug-2016	ZK318V	5	627	30	1860	M	C Patterson
16-Aug-2016	ED549E	1	655	30	615	M	K Desta
16-Aug-2016	AM184X	1	911	40	693	M	T Dia
16-Aug-2016	ED214L	4	807	50	21192	A	L Mccarthy
17-Aug-2016	ZK799E	4	105	30	1499	M	C Lucas
17-Aug-2016	JB577U	8	316	40	-1	R	A Arnold
18-Aug-2016	AM502B	5	894	40	2072	M	W Moss
19-Aug-2016	AM868S	3	154	30	999	M	N Hunt
20-Aug-2016	ED845A	4	982	40	2072	M	L Bea
20-Aug-2016	ZK857W	4	982	30	2182	M	G Herrera
21-Aug-2016	ZK904K	2	30	30	10788	A	W Kelly
21-Aug-2016	ED482I	2	322	70	799	M	H Simpson
22-Aug-2016	ZK636W	2	16	60	9168	A	N Torrens
22-Aug-2016	ED367W	3	374	30	999	M	K Diallo
22-Aug-2016	JB779X	2	986	40	1382	M	G Cook
22-Aug-2016	ZK702Z	7	102	30	-1	R	S Fuginato
25-Aug-2016	JB751L	3	845	70	1164	M	B Pannell
25-Aug-2016	ZK420Y	3	864	40	1382	M	A Bluteau
25-Aug-2016	JB171W	1	302	70	399	M	A Robinson
26-Aug-2016	ZK195N	1	89	70	4308	A	J Goodrich
27-Aug-2016	ED775Q	5	834	40	2072	M	S Daniel
27-Aug-2016	ED832W	2	109	30	999	M	L Becker
27-Aug-2016	JB238I	1	290	30	499	M	D Torok
28-Aug-2016	ED113V	5	703	30	1860	M	H Carlson
28-Aug-2016	ZK455L	3	161	50	899	M	S Peterson
28-Aug-2016	ZK127R	1	874	50	7092	A	M Diallo
29-Aug-2016	JB573F	1	547	30	615	M	S Walters
29-Aug-2016	AM129T	3	570	40	1173	M	S Lin
29-Aug-2016	ZK686Q	2	126	60	9168	A	B Greene
29-Aug-2016	ED750P	4	482	70	1199	M	D Jacoby
29-Aug-2016	ZK228W	2	484	40	949	M	B Shelton
29-Aug-2016	JB116F	1	956	30	730	M	D Thompson
29-Aug-2016	AM635H	3	444	30	999	M	A Somayaji
30-Aug-2016	JB664I	4	727	60	1581	M	L Mazerolle
30-Aug-2016	ED484R	5	239	30	1499	M	D Wolfe
31-Aug-2016	JB435V	5	892	30	2182	M	S Majidi
31-Aug-2016	JB196E	3	583	30	1235	M	L Perez
01-Sep-2016	JB527Y	4	177	60	13752	A	E Terry
01-Sep-2016	AM902Q	3	886	30	15708	A	J Barnes
01-Sep-2016	AM819I	4	19	70	1199	M	D Mcdaniel
01-Sep-2016	ED250F	8	685	30	-1	R	F Vaughn
02-Sep-2016	JB507U	5	631	70	1488	M	D Puente
02-Sep-2016	AM946D	5	891	50	1963	M	T Caraballo
02-Sep-2016	JB940I	2	503	30	1235	M	J Osburn
02-Sep-2016	ED965M	4	914	30	23556	A	J Ballard
03-Sep-2016	AM194W	3	391	40	949	M	P Morgan
03-Sep-2016	AM424Q	2	105	70	799	M	M Clark
03-Sep-2016	AM191K	3	438	30	999	M	J Jing-yi
04-Sep-2016	ZK188D	1	569	30	615	M	H Yoo
05-Sep-2016	AM463W	2	922	40	1382	M	A Blackman
05-Sep-2016	ZK771Q	4	991	40	22368	A	D Pope
05-Sep-2016	ED351O	2	194	30	999	M	E Sotelo
05-Sep-2016	ZK375T	4	490	30	1499	M	A Gal
05-Sep-2016	ZK364D	4	1025	50	-1	R	O Thompson
05-Sep-2016	JB179G	2	419	40	949	M	C Cecil
06-Sep-2016	ZK350B	4	1041	30	-1	R	A Faison
06-Sep-2016	ZK715W	5	312	30	1499	M	E Mitchell
06-Sep-2016	AM961S	4	1000	30	-1	R	Q Headrick
06-Sep-2016	JB411L	1	484	40	474	M	C Herrera
06-Sep-2016	ED519P	3	637	50	1111	M	M Pratt
06-Sep-2016	AM570F	6	868	70	-1	R	C Gunther
07-Sep-2016	AM830C	4	113	40	1424	M	S Pearson
08-Sep-2016	AM641Z	1	899	30	730	M	B Evans
08-Sep-2016	JB464L	1	201	30	5388	A	A Flood
08-Sep-2016	JB234W	1	133	50	4848	A	S Brooks
09-Sep-2016	ZK587H	4	288	40	15372	A	J Morgan
09-Sep-2016	JB797C	5	447	50	1349	M	E Jackson
09-Sep-2016	ZK525R	1	451	30	499	M	C Stanley
10-Sep-2016	ZK741N	1	334	40	474	M	C Huges
10-Sep-2016	JB604R	3	335	60	849	M	S Champion
11-Sep-2016	JB669H	5	725	30	1860	M	W Mahallati-Al-Bin
12-Sep-2016	JB542C	4	855	30	2182	M	A Fields
12-Sep-2016	JB596Y	2	331	40	949	M	D Schneider
12-Sep-2016	AM367P	3	398	40	949	M	J Hawkins
12-Sep-2016	AM406F	1	154	30	499	M	S Feher
12-Sep-2016	JB549J	5	300	40	1424	M	J Surabhi
13-Sep-2016	ZK940V	4	861	30	2182	M	H Morehead
14-Sep-2016	ED613R	3	320	40	949	M	C Mcculloch
14-Sep-2016	JB175M	2	267	30	999	M	D Zhen-li
14-Sep-2016	JB318B	3	705	30	1235	M	G Elliott
14-Sep-2016	AM148X	1	899	50	657	M	A Kovacs
14-Sep-2016	AM170V	1	858	50	657	M	T Doyle
14-Sep-2016	AM670N	2	25	30	999	M	D Andrews
15-Sep-2016	JB989U	6	413	70	-1	R	N Lopez
16-Sep-2016	ED401B	5	883	60	20016	A	L Parn
16-Sep-2016	AM101I	4	201	30	16188	A	N Romero
16-Sep-2016	AM729V	5	529	30	1860	M	P Rengifo
16-Sep-2016	ZK423G	3	112	30	999	M	A Kask
16-Sep-2016	ED381R	2	166	70	8628	A	I Venkateshwara
17-Sep-2016	ZK631R	5	260	50	1349	M	B Jacobs
17-Sep-2016	AM220D	7	94	30	-1	R	Z Atieno
18-Sep-2016	ZK715Y	3	352	60	849	M	E Goodson
18-Sep-2016	ED415B	4	309	30	1499	M	J Lempereur
19-Sep-2016	JB621Y	2	325	50	9708	A	C Montes
20-Sep-2016	AM624B	2	570	30	13332	A	D Hayes
20-Sep-2016	ED723J	4	57	30	1499	M	B Guillory
20-Sep-2016	ED526F	4	4	40	1424	M	J Reid
21-Sep-2016	JB589N	3	877	30	1455	M	E Santos
21-Sep-2016	AM750H	1	258	40	474	M	T Perry
22-Sep-2016	JB112D	1	637	30	6636	A	A Haskins
22-Sep-2016	ED897D	3	570	70	10668	A	R Jackson
23-Sep-2016	ZK838G	6	891	60	-1	R	D Parker
24-Sep-2016	ED159Z	1	927	60	6696	A	W Anwar
24-Sep-2016	ZK330H	2	444	30	999	M	H Fang
24-Sep-2016	JB723G	1	30	60	424	M	D Proffitt
25-Sep-2016	ED242S	5	535	60	1581	M	G Jayasinghe
26-Sep-2016	ZK742V	2	406	40	10248	A	L Xalmiento
26-Sep-2016	JB382B	2	592	30	1235	M	N Ivanova
26-Sep-2016	JB687Q	5	319	60	13752	A	C Ortiz
26-Sep-2016	ED682E	3	666	40	1173	M	A Estete
26-Sep-2016	AM463N	1	453	40	5112	A	F Spooner
27-Sep-2016	ED764P	5	931	30	2182	M	M Cunningham
27-Sep-2016	JB929U	4	368	30	1499	M	R Hicks
28-Sep-2016	ZK721A	1	614	60	522	M	P Miles
28-Sep-2016	ED140M	7	935	30	-1	R	M Adams
28-Sep-2016	ED699G	2	977	30	1455	M	D Leonard
28-Sep-2016	ZK770J	3	499	30	10788	A	S Chaudhari
29-Sep-2016	AM153O	3	60	60	849	M	F Barber
29-Sep-2016	JB906F	4	866	30	2182	M	O Burton
30-Sep-2016	ZK633W	5	408	50	1349	M	M Acevedo
30-Sep-2016	JB880P	1	876	70	584	M	Z Fei
30-Sep-2016	JB826J	1	826	30	730	M	M Traylor
30-Sep-2016	ZK341J	1	749	30	615	M	C Sathaye
01-Oct-2016	AM111K	5	747	30	20088	A	W Jian-ping
01-Oct-2016	ED566N	3	454	30	999	M	N Brockman
01-Oct-2016	JB940V	1	609	30	615	M	A Demoz
02-Oct-2016	AM727O	3	374	30	10788	A	A horak
02-Oct-2016	AM380Q	3	881	50	14136	A	M Farmer
02-Oct-2016	ED165P	5	849	30	2182	M	D Chet
02-Oct-2016	JB577I	1	875	50	7092	A	T Haqiqatju
02-Oct-2016	AM696G	1	918	30	730	M	K Payne
03-Oct-2016	ED148I	8	191	70	-1	R	L Bates
04-Oct-2016	ED585V	5	673	30	1860	M	L Camacho
05-Oct-2016	ED467A	1	89	30	499	M	K Bennett
06-Oct-2016	JB957I	4	39	40	1424	M	H Surati
06-Oct-2016	ZK542M	1	662	30	615	M	A Orizaga
07-Oct-2016	ZK958W	3	256	40	10248	A	N Vesely
07-Oct-2016	ED546A	4	120	30	1499	M	D Gonzalez
07-Oct-2016	ZK291K	6	364	40	-1	R	R Wilson
07-Oct-2016	ED361A	2	308	40	949	M	E Aguilar
07-Oct-2016	JB955B	1	90	30	499	M	Q Xiao-jun
07-Oct-2016	AM352F	5	269	30	1499	M	S Hicks
07-Oct-2016	ZK822Z	2	507	40	1173	M	C Yehonala
08-Oct-2016	ZK317Q	2	478	50	9708	A	S Mounil
08-Oct-2016	ED414S	2	403	30	10788	A	J Wilhite
08-Oct-2016	AM956A	1	734	40	584	M	S Lemke
09-Oct-2016	AM581T	2	415	30	10788	A	J Lee
09-Oct-2016	ZK367X	4	162	30	1499	M	S Fondaire
09-Oct-2016	AM315V	3	732	30	1235	M	N Gul
10-Oct-2016	JB742Q	4	861	40	2072	M	R Collier
10-Oct-2016	AM122F	4	46	30	1499	M	N Magi
10-Oct-2016	JB835B	5	259	30	1499	M	S Dias
11-Oct-2016	JB477B	3	883	30	1455	M	J Reeves
11-Oct-2016	ZK902T	1	141	40	5112	A	J Kaplan
11-Oct-2016	AM734K	2	850	30	1455	M	C Morrell
11-Oct-2016	JB940X	1	932	30	7884	A	V Barnette
11-Oct-2016	ED118Q	5	484	50	1349	M	S Hayes
12-Oct-2016	AM105G	2	436	50	9708	A	T Douglas
13-Oct-2016	ZK611H	2	864	70	1164	M	I Fultz
13-Oct-2016	AM714Q	4	647	30	20088	A	I Baker
14-Oct-2016	AM563U	5	329	30	1499	M	L Johnston
14-Oct-2016	ED127W	5	315	50	1349	M	C Shouaa
14-Oct-2016	JB383L	3	528	30	1235	M	C Crockett
15-Oct-2016	AM314O	3	382	30	999	M	K Vesely
15-Oct-2016	ED419U	4	817	30	2182	M	J Aldridge
15-Oct-2016	JB448D	2	499	30	999	M	A Farkas
15-Oct-2016	ZK415O	3	38	40	949	M	P Fowler
16-Oct-2016	ZK814L	3	556	40	12660	A	G Atwood
16-Oct-2016	ED977O	3	365	30	999	M	G Otieno
17-Oct-2016	ED704Y	2	322	30	10788	A	T Roberson
17-Oct-2016	ED675Q	3	722	40	1173	M	D Jacobs
17-Oct-2016	ED705W	1	290	30	5388	A	C Pizarro
18-Oct-2016	ZK390E	1	339	30	499	M	L Howell
18-Oct-2016	JB356R	4	985	50	1963	M	S Rivera
18-Oct-2016	AM363I	4	349	50	1349	M	M Kennedy
18-Oct-2016	ZK688C	7	961	30	-1	R	A Lorente
18-Oct-2016	JB185N	5	228	40	1424	M	E Roberts
19-Oct-2016	JB426T	5	730	30	1860	M	C French
19-Oct-2016	ZK353H	2	826	30	1455	M	M Estilidaei
20-Oct-2016	ED319U	5	190	30	16188	A	T Barker
20-Oct-2016	AM521E	3	648	30	1235	M	A Kinder
20-Oct-2016	ED757F	5	552	60	1581	M	M Pierce
20-Oct-2016	ED419S	1	627	50	5964	A	L Heller
20-Oct-2016	AM788O	1	593	30	615	M	M Wester
20-Oct-2016	ZK927M	1	526	40	584	M	D Lyons
20-Oct-2016	ED479G	2	331	30	999	M	J Wall
21-Oct-2016	ZK780C	3	656	70	988	M	J Beckwith
21-Oct-2016	AM696N	3	616	40	1173	M	M Kone
22-Oct-2016	JB232C	5	340	30	1499	M	R Morgan
22-Oct-2016	ZK660T	5	600	30	1860	M	E Fennell
22-Oct-2016	ZK979L	5	663	50	1674	M	T Kruse
23-Oct-2016	ZK787V	4	424	30	16188	A	A Womack
23-Oct-2016	ZK143E	1	913	40	693	M	A Crawford
23-Oct-2016	JB301C	1	855	70	584	M	C Badesha
24-Oct-2016	ED544M	4	652	30	1860	M	D Day
25-Oct-2016	JB744Z	2	952	70	1164	M	I Keller
25-Oct-2016	AM311H	3	735	30	1235	M	J Spangler
26-Oct-2016	ED442O	5	694	60	17064	A	P Sutton
26-Oct-2016	JB133W	3	711	40	1173	M	T Root
28-Oct-2016	JB970V	3	322	40	949	M	R Logan
29-Oct-2016	ED746R	3	814	30	15708	A	R Benson
29-Oct-2016	ED181Q	2	180	30	999	M	J Applegate
29-Oct-2016	AM521R	5	727	30	20088	A	R Ragland
30-Oct-2016	AM386P	6	350	70	-1	R	Y Feng
30-Oct-2016	AM460Q	1	162	50	4848	A	A Davidson
31-Oct-2016	ED394K	5	649	30	1860	M	M Grant
31-Oct-2016	JB101V	2	426	60	849	M	M Chwun-yu
01-Nov-2016	ZK277D	1	63	50	449	M	C Tran
01-Nov-2016	JB985O	2	495	30	999	M	M Wagner
01-Nov-2016	ED483X	4	725	40	19080	A	M Lambert
01-Nov-2016	ZK607B	1	211	30	499	M	K Walker
01-Nov-2016	ED472Y	1	36	30	499	M	M Bateman
02-Nov-2016	ED159I	5	855	30	2182	M	M Scott
02-Nov-2016	ZK749V	2	128	50	899	M	L Coya
02-Nov-2016	ZK883Q	3	274	60	9168	A	D Namasri
02-Nov-2016	ZK729V	4	871	40	2072	M	W Tyler
03-Nov-2016	JB845E	4	483	50	1349	M	L Foote
03-Nov-2016	ED914L	2	286	40	10248	A	O Yeboah
03-Nov-2016	JB110Q	3	560	60	1049	M	M Gashi
04-Nov-2016	JB243I	5	78	70	12948	A	P Terezinho
04-Nov-2016	AM788Q	5	309	70	1199	M	L Richardson
04-Nov-2016	ZK688H	3	854	30	15708	A	M Konkipudi
04-Nov-2016	JB528A	4	466	50	14568	A	M Parn
05-Nov-2016	JB597M	2	502	70	988	M	K Bates
05-Nov-2016	ZK403D	2	662	30	1235	M	J Bush
05-Nov-2016	ZK358Q	4	464	30	1499	M	P Granados
05-Nov-2016	AM826V	4	594	30	20088	A	B Krishnamma
05-Nov-2016	ED145E	1	853	60	620	M	R Mcgee
06-Nov-2016	JB393Q	5	638	30	20088	A	M Carballo
06-Nov-2016	ED365L	4	202	30	1499	M	K Christensen
06-Nov-2016	AM858M	4	17	40	1424	M	A Gallego
07-Nov-2016	ZK355X	1	263	30	499	M	D Nath
07-Nov-2016	JB850Z	4	256	30	1499	M	K Olson
07-Nov-2016	ED991U	2	290	40	10248	A	T Gebrezghi
09-Nov-2016	JB545C	2	276	30	999	M	L Carderas
09-Nov-2016	ZK478Q	1	986	40	693	M	M Inzamam-al-Haq
09-Nov-2016	JB968X	1	169	30	499	M	P Pickens
09-Nov-2016	ED205B	3	380	30	999	M	T Takacs
09-Nov-2016	AM754D	3	81	30	10788	A	H Szu-zhan
09-Nov-2016	ED390C	4	566	30	1860	M	T Blake
10-Nov-2016	ZK862W	5	573	30	1860	M	F Talaqani
11-Nov-2016	ZK826E	6	433	40	-1	R	A Beaty
11-Nov-2016	ED188E	4	586	30	20088	A	Z Al-Habash
12-Nov-2016	ED112H	1	200	40	5112	A	P Duvall
12-Nov-2016	JB702X	1	624	30	615	M	X Jiang-kui
13-Nov-2016	ED886J	2	269	40	10248	A	V Valdez
13-Nov-2016	AM550J	4	239	40	1424	M	J Jing-zhi
13-Nov-2016	ED649U	4	530	40	1767	M	A Newby
14-Nov-2016	ED258Y	2	589	40	1173	M	M Robles
15-Nov-2016	ZK304I	4	424	30	16188	A	A Gal
15-Nov-2016	ZK970G	2	511	40	1173	M	M Awji
15-Nov-2016	JB191Y	3	289	30	999	M	G Thomas
16-Nov-2016	JB999M	5	597	40	1767	M	T Sandoval
16-Nov-2016	ZK632J	1	260	40	5112	A	R Al-Mubi
16-Nov-2016	ZK608W	5	745	70	1488	M	A Owiti
16-Nov-2016	JB822F	4	860	30	2182	M	A Hart
17-Nov-2016	JB153S	4	862	40	2072	M	D Santiago
